KJD   KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1058.43998     -14.53292     -37.47402     -0.04131      0.12501
 1058.46042     -14.51248     -37.45358     -0.16918      0.11758
 1058.48085     -14.49205     -37.43315      0.05944      0.11748
 1058.50128     -14.47162     -37.41272     -0.14491      0.12448
 1058.52171     -14.45119     -37.39229     -0.09220      0.11738
 1058.54215     -14.43075     -37.37185     -0.03782      0.11650
 1058.56258     -14.41032     -37.35142     -0.00985      0.11664
 1058.58301     -14.38989     -37.33099      0.00592      0.11581
 1058.60344     -14.36946     -37.31056      0.03354      0.12540
 1058.62388     -14.34902     -37.29012     -0.34519      0.11707
 1058.64431     -14.32859     -37.26969      0.01875      0.11586
 1058.66474     -14.30816     -37.24926      0.13229      0.12482
 1058.68518     -14.28772     -37.22882     -0.09320      0.11996
 1058.70561     -14.26729     -37.20839     -0.08565      0.11580
 1058.72604     -14.24686     -37.18796     -0.07312      0.12699
 1058.74647     -14.22643     -37.16753      0.02264      0.11571
 1058.76691     -14.20599     -37.14709     -0.21701      0.11750
 1058.78734     -14.18556     -37.12666     -0.08534      0.12158
 1058.80777     -14.16513     -37.10623     -0.14041      0.12078
 1058.82820     -14.14470     -37.08580     -0.08422      0.11559
 1058.84864     -14.12426     -37.06536      0.18115      0.15262
 1058.86907     -14.10383     -37.04493      0.01235      0.11956
 1058.88950     -14.08340     -37.02450     -0.21218      0.12135
 1058.90993     -14.06297     -37.00407     -0.01364      0.12078
 1058.93037     -14.04253     -36.98363      0.13202      0.12245
 1058.95080     -14.02210     -36.96320      0.01454      0.12524
 1058.97123     -14.00167     -36.94277     -0.08455      0.11741
 1058.99167     -13.98123     -36.92233     -0.13913      0.11661
 1059.01210     -13.96080     -36.90190     -0.17172      0.12614
 1059.03253     -13.94037     -36.88147     -0.23866      0.12012
 1059.05296     -13.91994     -36.86104     -0.03750      0.11798
 1059.07340     -13.89950     -36.84060      0.00015      0.12085
 1059.09383     -13.87907     -36.82017      0.07277      0.11924
 1059.11426     -13.85864     -36.79974     -0.00618      0.11994
 1059.13469     -13.83821     -36.77931      0.00157      0.11942
 1059.17556     -13.79734     -36.73844     -0.15781      0.12100
 1059.19599     -13.77691     -36.71801     -0.06859      0.11571
 1059.21643     -13.75647     -36.69757     -0.03733      0.11952
 1059.23686     -13.73604     -36.67714     -0.24631      0.12146
 1059.25729     -13.71561     -36.65671      0.24252      0.12967
 1059.27772     -13.69518     -36.63628      0.03922      0.11857
 1059.29816     -13.67474     -36.61584     -0.03248      0.12021
 1059.31859     -13.65431     -36.59541     -0.30409      0.12103
 1059.33902     -13.63388     -36.57498      0.05576      0.12311
 1059.35945     -13.61345     -36.55455     -0.07077      0.12016
 1059.37989     -13.59301     -36.53411      0.10268      0.11904
 1059.40032     -13.57258     -36.51368      0.06202      0.11751
 1059.42075     -13.55215     -36.49325     -0.03710      0.11627
 1059.44119     -13.53171     -36.47281      0.09836      0.13138
 1059.46162     -13.51128     -36.45238      0.14467      0.11597
 1059.48205     -13.49085     -36.43195      0.13678      0.11594
 1059.50248     -13.47042     -36.41152     -0.03301      0.12864
 1059.52292     -13.44998     -36.39108      0.22070      0.11784
 1059.54335     -13.42955     -36.37065      0.17503      0.11697
 1059.56378     -13.40912     -36.35022      0.03006      0.11559
 1059.58421     -13.38869     -36.32979     -0.19949      0.12236
 1059.60465     -13.36825     -36.30935      0.06312      0.11859
 1059.62508     -13.34782     -36.28892     -0.02362      0.12477
 1059.64551     -13.32739     -36.26849     -0.08920      0.12086
 1059.66595     -13.30695     -36.24805      0.03607      0.11644
 1059.68638     -13.28652     -36.22762      0.13425      0.11619
 1059.70681     -13.26609     -36.20719     -0.12150      0.12927
 1059.72724     -13.24566     -36.18676      0.02833      0.11771
 1059.74768     -13.22522     -36.16632     -0.09593      0.11574
 1059.76811     -13.20479     -36.14589     -0.02706      0.11870
 1059.78854     -13.18436     -36.12546     -0.03173      0.12200
 1059.80897     -13.16393     -36.10503     -0.04063      0.12538
 1059.82941     -13.14349     -36.08459     -0.02264      0.12025
 1059.84984     -13.12306     -36.06416     -0.14890      0.12647
 1059.87027     -13.10263     -36.04373     -0.07850      0.11633
 1059.89071     -13.08219     -36.02329      0.09769      0.11822
 1059.91114     -13.06176     -36.00286      0.09187      0.12027
 1059.93157     -13.04133     -35.98243      0.12062      0.11977
 1059.95200     -13.02090     -35.96200     -0.09044      0.11623
 1059.97244     -13.00046     -35.94156     -0.07289      0.11777
 1059.99287     -12.98003     -35.92113      0.06172      0.12231
 1060.01330     -12.95960     -35.90070     -0.03961      0.11937
 1060.03373     -12.93917     -35.88027     -0.18504      0.11779
 1060.05417     -12.91873     -35.85983      0.00340      0.12066
 1060.07460     -12.89830     -35.83940      0.21529      0.12399
 1060.09503     -12.87787     -35.81897      0.09989      0.11633
 1060.11547     -12.85743     -35.79853     -0.24897      0.12017
 1060.13590     -12.83700     -35.77810     -0.12788      0.11705
 1060.15633     -12.81657     -35.75767      0.09448      0.11883
 1060.17676     -12.79614     -35.73724     -0.02897      0.13671
 1060.19720     -12.77570     -35.71680      0.20509      0.12121
 1060.21763     -12.75527     -35.69637      0.08135      0.13075
 1060.23806     -12.73484     -35.67594     -0.01330      0.12180
 1060.25849     -12.71441     -35.65551     -0.01380      0.11883
 1060.27893     -12.69397     -35.63507     -0.31148      0.13883
 1060.29936     -12.67354     -35.61464      0.19861      0.12324
 1060.31979     -12.65311     -35.59421      0.18878      0.14294
 1060.34023     -12.63267     -35.57377      0.16022      0.11637
 1060.36066     -12.61224     -35.55334      0.04352      0.11822
 1060.38109     -12.59181     -35.53291      0.02370      0.11741
 1060.40152     -12.57138     -35.51248     -0.20343      0.11775
 1060.42196     -12.55094     -35.49204      0.04394      0.11610
 1060.44239     -12.53051     -35.47161     -0.00951      0.12251
 1060.46282     -12.51008     -35.45118     -0.05228      0.11742
 1060.48325     -12.48965     -35.43075      0.09373      0.11663
 1060.50369     -12.46921     -35.41031      0.05000      0.11751
 1060.52412     -12.44878     -35.38988     -0.15744      0.11607
 1060.54455     -12.42835     -35.36945     -0.10372      0.12110
 1060.56499     -12.40791     -35.34901      0.03089      0.11588
 1060.58542     -12.38748     -35.32858     -0.17293      0.12072
 1060.60585     -12.36705     -35.30815      0.12181      0.12160
 1060.62628     -12.34662     -35.28772     -0.00510      0.11689
 1060.64672     -12.32618     -35.26728     -0.14275      0.11653
 1060.66715     -12.30575     -35.24685     -0.00030      0.11754
 1060.68758     -12.28532     -35.22642      0.00790      0.11774
 1060.70801     -12.26489     -35.20599     -0.24181      0.12789
 1060.72845     -12.24445     -35.18555      0.14530      0.11632
 1060.74888     -12.22402     -35.16512      0.03307      0.12008
 1060.76931     -12.20359     -35.14469      0.10076      0.12838
 1060.78974     -12.18316     -35.12426     -0.00359      0.11920
 1060.81018     -12.16272     -35.10382      0.12057      0.12806
 1060.83061     -12.14229     -35.08339      0.04537      0.11814
 1060.85104     -12.12186     -35.06296     -0.05478      0.11629
 1060.87148     -12.10142     -35.04252      0.01425      0.11651
 1060.89191     -12.08099     -35.02209      0.04858      0.11965
 1060.91234     -12.06056     -35.00166      0.13171      0.11605
 1060.93277     -12.04013     -34.98123      0.02777      0.12977
 1060.95321     -12.01969     -34.96079      0.12351      0.11694
 1060.97364     -11.99926     -34.94036     -0.20894      0.11726
 1060.99407     -11.97883     -34.91993      0.04061      0.11695
 1061.01450     -11.95840     -34.89950      0.10860      0.11784
 1061.03494     -11.93796     -34.87906     -0.07203      0.11563
 1061.05537     -11.91753     -34.85863     -0.07910      0.11571
 1061.07580     -11.89710     -34.83820      0.03622      0.11643
 1061.09624     -11.87666     -34.81776      0.01572      0.11571
 1061.11667     -11.85623     -34.79733      0.08498      0.11855
 1061.13710     -11.83580     -34.77690      0.02765      0.11619
 1061.15753     -11.81537     -34.75647     -0.00603      0.14117
 1061.17797     -11.79493     -34.73603      0.02905      0.11644
 1061.19840     -11.77450     -34.71560     -0.22971      0.11956
 1061.21883     -11.75407     -34.69517     -0.04305      0.12701
 1061.23926     -11.73364     -34.67474     -0.29096      0.13954
 1061.25970     -11.71320     -34.65430      0.02091      0.12331
 1061.28013     -11.69277     -34.63387      0.07219      0.11707
 1061.30056     -11.67234     -34.61344      0.26218      0.12183
 1061.32100     -11.65190     -34.59300      0.23143      0.11620
 1061.34143     -11.63147     -34.57257     -0.03772      0.12342
 1061.36186     -11.61104     -34.55214     -0.08127      0.12065
 1061.38229     -11.59061     -34.53171     -0.06677      0.11728
 1061.40273     -11.57017     -34.51127      0.00491      0.11616
 1061.42316     -11.54974     -34.49084     -0.08813      0.11605
 1061.44359     -11.52931     -34.47041     -0.11679      0.12084
 1061.46402     -11.50888     -34.44998      0.03078      0.11785
 1061.48446     -11.48844     -34.42954     -0.19703      0.11856
 1061.50489     -11.46801     -34.40911      0.11061      0.11763
 1061.52532     -11.44758     -34.38868      0.17938      0.12541
 1061.54576     -11.42714     -34.36824     -0.28186      0.12740
 1061.56619     -11.40671     -34.34781      0.11113      0.12707
 1061.58662     -11.38628     -34.32738      0.12949      0.12662
 1061.60705     -11.36585     -34.30695      0.11798      0.12694
 1061.62749     -11.34541     -34.28651     -0.05641      0.12078
 1061.64792     -11.32498     -34.26608     -0.04400      0.11834
 1061.66835     -11.30455     -34.24565     -0.15397      0.13340
 1061.68878     -11.28412     -34.22522      0.03248      0.12067
 1061.70922     -11.26368     -34.20478      0.02106      0.11713
 1061.72965     -11.24325     -34.18435     -0.01860      0.11654
 1061.75008     -11.22282     -34.16392      0.13341      0.13588
 1061.77052     -11.20238     -34.14348      0.12042      0.12098
 1061.79095     -11.18195     -34.12305     -0.23054      0.12267
 1061.81138     -11.16152     -34.10262     -0.09583      0.12396
 1061.83181     -11.14109     -34.08219      0.05571      0.11978
 1061.85225     -11.12065     -34.06175     -0.21751      0.13116
 1061.87268     -11.10022     -34.04132     -0.08955      0.11831
 1061.89311     -11.07979     -34.02089      0.14607      0.11637
 1061.91354     -11.05936     -34.00046      0.08844      0.11555
 1061.93398     -11.03892     -33.98002     -0.00364      0.12059
 1061.95441     -11.01849     -33.95959     -0.12193      0.11824
 1061.97484     -10.99806     -33.93916     -0.08178      0.11752
 1061.99528     -10.97762     -33.91872      0.05776      0.12239
 1062.01571     -10.95719     -33.89829      0.04986      0.12764
 1062.03614     -10.93676     -33.87786      0.15858      0.11578
 1062.05657     -10.91633     -33.85743      0.00931      0.12078
 1062.07701     -10.89589     -33.83699      0.22905      0.11642
 1062.09744     -10.87546     -33.81656      0.14254      0.11915
 1062.11787     -10.85503     -33.79613      0.05356      0.11616
 1062.15874     -10.81416     -33.75526      0.05683      0.11845
 1062.17917     -10.79373     -33.73483      0.01520      0.12665
 1062.19960     -10.77330     -33.71440      0.24590      0.11615
 1062.22004     -10.75286     -33.69396      0.13373      0.12066
 1062.24047     -10.73243     -33.67353      0.05445      0.11674
 1062.26090     -10.71200     -33.65310     -0.07977      0.12600
 1062.28133     -10.69157     -33.63267      0.00451      0.11638
 1062.30177     -10.67113     -33.61223      0.16801      0.12823
 1062.32220     -10.65070     -33.59180      0.00224      0.12295
 1062.34263     -10.63027     -33.57137     -0.14968      0.11840
 1062.36306     -10.60984     -33.55094      0.01028      0.11584
 1062.38350     -10.58940     -33.53050     -0.04163      0.12506
 1062.40393     -10.56897     -33.51007      0.13777      0.11709
 1062.42436     -10.54854     -33.48964      0.08403      0.11591
 1062.44480     -10.52810     -33.46920     -0.13647      0.12969
 1062.46523     -10.50767     -33.44877     -0.05883      0.11839
 1062.48566     -10.48724     -33.42834     -0.06033      0.11741
 1062.50609     -10.46681     -33.40791      0.01447      0.11910
 1062.52653     -10.44637     -33.38747     -0.08865      0.12092
 1062.54696     -10.42594     -33.36704     -0.07453      0.12562
 1062.56739     -10.40551     -33.34661      0.01693      0.12412
 1062.58782     -10.38508     -33.32618      0.20678      0.12222
 1062.60826     -10.36464     -33.30574      0.03069      0.13228
 1062.62869     -10.34421     -33.28531      0.07999      0.11682
 1062.64912     -10.32378     -33.26488      0.05285      0.11863
 1062.66956     -10.30334     -33.24444     -0.10608      0.12131
 1062.68999     -10.28291     -33.22401      0.09302      0.11665
 1062.71042     -10.26248     -33.20358     -0.00160      0.11564
 1062.73085     -10.24205     -33.18315     -0.12332      0.11586
 1062.75129     -10.22161     -33.16271     -0.08156      0.11576
 1062.77172     -10.20118     -33.14228      0.04990      0.11947
 1062.79215     -10.18075     -33.12185     -0.07222      0.11702
 1062.81258     -10.16032     -33.10142     -0.09053      0.11630
 1062.83302     -10.13988     -33.08098     -0.21630      0.11825
 1062.85345     -10.11945     -33.06055     -0.06299      0.13026
 1062.87388     -10.09902     -33.04012     -0.15196      0.11834
 1062.89432     -10.07858     -33.01968     -0.01312      0.11652
 1062.91475     -10.05815     -32.99925     -0.03585      0.11600
 1062.93518     -10.03772     -32.97882     -0.17314      0.11980
 1062.95561     -10.01729     -32.95839     -0.12690      0.11841
 1062.97605      -9.99685     -32.93795      0.00305      0.11952
 1062.99648      -9.97642     -32.91752     -0.06180      0.12605
 1063.01691      -9.95599     -32.89709     -0.04224      0.12520
 1063.03734      -9.93556     -32.87666     -0.13204      0.11739
 1063.05778      -9.91512     -32.85622      0.33844      0.12253
 1063.07821      -9.89469     -32.83579     -0.33668      0.12267
 1063.09864      -9.87426     -32.81536     -0.07417      0.12190
 1063.11908      -9.85382     -32.79492     -0.30415      0.13121
 1063.13951      -9.83339     -32.77449      0.06712      0.12481
 1063.15994      -9.81296     -32.75406     -0.08313      0.11573
 1063.18037      -9.79253     -32.73363     -0.08188      0.12034
 1063.20081      -9.77209     -32.71319     -0.05968      0.11578
 1063.22124      -9.75166     -32.69276      0.10840      0.11663
 1064.12028      -8.85262     -31.79372     -0.12570      0.11589
 1064.14071      -8.83219     -31.77329     -0.07336      0.11716
 1064.16114      -8.81176     -31.75286     -0.09378      0.11885
 1064.18158      -8.79132     -31.73242     -0.25448      0.11675
 1064.20201      -8.77089     -31.71199      0.04462      0.11828
 1064.22244      -8.75046     -31.69156      0.06106      0.12043
 1064.24288      -8.73002     -31.67112     -0.06499      0.13299
 1064.26331      -8.70959     -31.65069     -0.00820      0.11572
 1064.28374      -8.68916     -31.63026      0.12483      0.11584
 1064.30417      -8.66873     -31.60983     -0.14968      0.12794
 1064.32461      -8.64829     -31.58939      0.08028      0.11753
 1064.34504      -8.62786     -31.56896     -0.08624      0.11722
 1064.36547      -8.60743     -31.54853     -0.11948      0.12913
 1064.38590      -8.58700     -31.52810     -0.03115      0.12551
 1064.40634      -8.56656     -31.50766      0.10366      0.12347
 1064.42677      -8.54613     -31.48723      0.05445      0.11754
 1064.44720      -8.52570     -31.46680     -0.03861      0.12293
 1064.46764      -8.50526     -31.44636      0.18530      0.12186
 1064.48807      -8.48483     -31.42593     -0.07985      0.11972
 1064.50850      -8.46440     -31.40550      0.10487      0.11989
 1064.52893      -8.44397     -31.38507     -0.02450      0.11793
 1064.54937      -8.42353     -31.36463      0.19312      0.11645
 1064.56980      -8.40310     -31.34420      0.02076      0.12638
 1064.59023      -8.38267     -31.32377     -0.14437      0.13665
 1064.61066      -8.36224     -31.30334      0.04027      0.12125
 1064.63110      -8.34180     -31.28290      0.00695      0.11568
 1064.65153      -8.32137     -31.26247     -0.00017      0.11804
 1064.67196      -8.30094     -31.24204     -0.06126      0.12938
 1064.69240      -8.28050     -31.22160     -0.04456      0.12158
 1064.71283      -8.26007     -31.20117      0.19383      0.12143
 1064.73326      -8.23964     -31.18074      0.05518      0.12817
 1064.75369      -8.21921     -31.16031     -0.10016      0.12134
 1064.77413      -8.19877     -31.13987      0.03089      0.11733
 1064.79456      -8.17834     -31.11944      0.26898      0.11936
 1064.81499      -8.15791     -31.09901      0.04599      0.12193
 1064.83542      -8.13748     -31.07858      0.11670      0.11665
 1064.85586      -8.11704     -31.05814     -0.22792      0.11803
 1064.87629      -8.09661     -31.03771      0.12596      0.11643
 1064.89672      -8.07618     -31.01728      0.06999      0.11652
 1064.91716      -8.05574     -30.99684      0.16434      0.12136
 1064.93759      -8.03531     -30.97641     -0.18460      0.12044
 1064.95802      -8.01488     -30.95598     -0.00892      0.11869
 1064.97845      -7.99445     -30.93555      0.05909      0.11673
 1064.99889      -7.97401     -30.91511     -0.02104      0.11773
 1065.01932      -7.95358     -30.89468      0.26065      0.11682
 1065.03975      -7.93315     -30.87425      0.03432      0.11597
 1065.06018      -7.91272     -30.85382      0.12682      0.11801
 1065.08062      -7.89228     -30.83338      0.03507      0.11613
 1065.10105      -7.87185     -30.81295      0.17850      0.11646
 1065.12148      -7.85142     -30.79252      0.01752      0.11615
 1065.14192      -7.83098     -30.77208     -0.00002      0.11843
 1065.16235      -7.81055     -30.75165      0.06276      0.12256
 1065.18278      -7.79012     -30.73122     -0.23435      0.11936
 1065.20321      -7.76969     -30.71079      0.15219      0.12158
 1065.22365      -7.74925     -30.69035     -0.11564      0.12093
 1065.24408      -7.72882     -30.66992      0.22517      0.12385
 1065.26451      -7.70839     -30.64949      0.09346      0.11845
 1065.28494      -7.68796     -30.62906      0.08797      0.11671
 1065.30538      -7.66752     -30.60862     -0.01803      0.11611
 1065.32581      -7.64709     -30.58819      0.14697      0.11667
 1065.34624      -7.62666     -30.56776     -0.01029      0.11571
 1065.36668      -7.60622     -30.54732      0.03491      0.12916
 1065.38711      -7.58579     -30.52689     -0.05325      0.12290
 1065.40754      -7.56536     -30.50646     -0.01572      0.12580
 1065.42797      -7.54493     -30.48603      0.13340      0.11582
 1065.44841      -7.52449     -30.46559     -0.01385      0.11751
 1065.46884      -7.50406     -30.44516     -0.02857      0.12105
 1065.48927      -7.48363     -30.42473     -0.02455      0.11734
 1065.50970      -7.46320     -30.40430      0.07329      0.11593
 1065.53014      -7.44276     -30.38386      0.18036      0.11614
 1065.55057      -7.42233     -30.36343      0.16220      0.11726
 1065.57100      -7.40190     -30.34300      0.02876      0.11782
 1065.59144      -7.38146     -30.32256      0.36561      0.12353
 1065.61187      -7.36103     -30.30213      0.04308      0.11810
 1065.63230      -7.34060     -30.28170      0.27850      0.11675
 1065.65273      -7.32017     -30.26127      0.12175      0.11739
 1065.67317      -7.29973     -30.24083     -0.14950      0.12156
 1065.69360      -7.27930     -30.22040      0.01820      0.12603
 1065.71403      -7.25887     -30.19997      0.22932      0.12310
 1065.73446      -7.23844     -30.17954     -0.16816      0.14171
 1065.75490      -7.21800     -30.15910      0.09999      0.11775
 1065.77533      -7.19757     -30.13867     -0.25638      0.12373
 1065.79576      -7.17714     -30.11824      0.07405      0.12193
 1065.81620      -7.15670     -30.09780     -0.04481      0.11606
 1065.83663      -7.13627     -30.07737      0.17571      0.12342
 1065.85706      -7.11584     -30.05694      0.17102      0.11573
 1065.87749      -7.09541     -30.03651      0.44916      0.14053
 1065.89793      -7.07497     -30.01607     -0.11679      0.12722
 1065.91836      -7.05454     -29.99564      0.04892      0.11977
 1065.93879      -7.03411     -29.97521      0.14692      0.11895
 1065.95922      -7.01368     -29.95478     -0.03399      0.12071
 1065.97966      -6.99324     -29.93434      0.07362      0.12019
 1066.00009      -6.97281     -29.91391      0.08244      0.12098
 1066.02052      -6.95238     -29.89348     -0.07173      0.12698
 1066.04096      -6.93194     -29.87304      0.21683      0.11622
 1066.06139      -6.91151     -29.85261     -0.03785      0.12676
 1066.08182      -6.89108     -29.83218      0.09349      0.12316
 1066.10225      -6.87065     -29.81175      0.21322      0.12159
 1066.12269      -6.85021     -29.79131     -0.04220      0.12291
 1066.14312      -6.82978     -29.77088     -0.02905      0.12196
 1066.16355      -6.80935     -29.75045      0.09342      0.11752
 1066.18399      -6.78891     -29.73001      0.03467      0.11745
 1066.20442      -6.76848     -29.70958     -0.00410      0.11606
 1066.22485      -6.74805     -29.68915     -0.01468      0.11649
 1066.26572      -6.70718     -29.64828     -0.04042      0.11917
 1066.28615      -6.68675     -29.62785     -0.17481      0.12538
 1066.30658      -6.66632     -29.60742     -0.09633      0.11965
 1066.32701      -6.64589     -29.58699     -0.11527      0.13215
 1066.34745      -6.62545     -29.56655     -0.21765      0.13721
 1066.36788      -6.60502     -29.54612     -0.08233      0.11756
 1066.38831      -6.58459     -29.52569     -0.17884      0.12393
 1066.40875      -6.56415     -29.50525      0.10167      0.11681
 1066.42918      -6.54372     -29.48482      0.14689      0.12980
 1066.44961      -6.52329     -29.46439      0.02570      0.12005
 1066.47004      -6.50286     -29.44396      0.05261      0.11567
 1066.49048      -6.48242     -29.42352     -0.01424      0.11888
 1066.51091      -6.46199     -29.40309      0.10178      0.11960
 1066.53134      -6.44156     -29.38266     -0.08474      0.11600
 1066.55177      -6.42113     -29.36223      0.17955      0.11563
 1066.57221      -6.40069     -29.34179      0.09896      0.11731
 1066.59264      -6.38026     -29.32136     -0.07796      0.11677
 1066.61307      -6.35983     -29.30093      0.24244      0.11684
 1066.63351      -6.33939     -29.28049      0.25744      0.11766
 1066.65394      -6.31896     -29.26006      0.03978      0.11764
 1066.67437      -6.29853     -29.23963     -0.05743      0.14733
 1066.69480      -6.27810     -29.21920     -0.29293      0.13766
 1066.71524      -6.25766     -29.19876      0.02985      0.11945
 1066.73567      -6.23723     -29.17833     -0.04607      0.11939
 1066.75610      -6.21680     -29.15790      0.12903      0.11812
 1066.77653      -6.19637     -29.13747     -0.40820      0.13166
 1066.79697      -6.17593     -29.11703     -0.06481      0.11648
 1066.81740      -6.15550     -29.09660      0.23498      0.11589
 1066.83783      -6.13507     -29.07617      0.20160      0.11635
 1066.85827      -6.11463     -29.05573      0.10699      0.11730
 1066.87870      -6.09420     -29.03530      0.18704      0.11775
 1066.89913      -6.07377     -29.01487      0.13492      0.11809
 1066.91956      -6.05334     -28.99444      0.02863      0.11948
 1066.94000      -6.03290     -28.97400      0.13392      0.12715
 1066.96043      -6.01247     -28.95357     -0.09127      0.13284
 1066.98086      -5.99204     -28.93314      0.07847      0.12283
 1067.00129      -5.97161     -28.91271     -0.02369      0.11831
 1067.02173      -5.95117     -28.89227      0.05580      0.12191
 1067.04216      -5.93074     -28.87184      0.13667      0.12106
 1067.06259      -5.91031     -28.85141      0.15617      0.11737
 1067.08303      -5.88987     -28.83097      0.06179      0.11780
 1067.10346      -5.86944     -28.81054      0.13968      0.11714
 1067.12389      -5.84901     -28.79011      0.25190      0.12513
 1067.14432      -5.82858     -28.76968      0.04410      0.11933
 1067.16476      -5.80814     -28.74924      0.27418      0.12116
 1067.18519      -5.78771     -28.72881      0.11775      0.11690
 1067.20562      -5.76728     -28.70838      0.06633      0.11909
 1067.22605      -5.74685     -28.68795      0.02027      0.11760
 1067.24649      -5.72641     -28.66751     -0.03884      0.11596
 1067.26692      -5.70598     -28.64708      0.07340      0.12371
 1067.28735      -5.68555     -28.62665      0.26166      0.12460
 1067.30779      -5.66511     -28.60621      0.16142      0.12982
 1067.32822      -5.64468     -28.58578      0.03723      0.11876
 1067.34865      -5.62425     -28.56535     -0.01177      0.11844
 1067.36908      -5.60382     -28.54492      0.05271      0.11748
 1067.38952      -5.58338     -28.52448     -0.15582      0.12932
 1067.40995      -5.56295     -28.50405     -0.11396      0.11836
 1067.43038      -5.54252     -28.48362      0.13239      0.11643
 1067.45082      -5.52208     -28.46318     -0.18151      0.12605
 1067.47125      -5.50165     -28.44275     -0.01991      0.11811
 1067.49168      -5.48122     -28.42232     -0.22773      0.13073
 1067.51211      -5.46079     -28.40189     -0.03528      0.12365
 1067.53255      -5.44035     -28.38145      0.02653      0.12503
 1067.55298      -5.41992     -28.36102      0.03315      0.13554
 1067.57341      -5.39949     -28.34059      0.11344      0.12583
 1067.59384      -5.37906     -28.32016     -0.16134      0.12216
 1067.61428      -5.35862     -28.29972      0.08244      0.11787
 1067.63471      -5.33819     -28.27929     -0.08166      0.11806
 1067.65514      -5.31776     -28.25886      0.02948      0.11785
 1067.67558      -5.29732     -28.23842     -0.20596      0.12360
 1067.69601      -5.27689     -28.21799     -0.04918      0.11793
 1067.71644      -5.25646     -28.19756     -0.00899      0.13702
 1067.73687      -5.23603     -28.17713     -0.27669      0.14268
 1067.75731      -5.21559     -28.15669     -0.13883      0.12287
 1067.77774      -5.19516     -28.13626     -0.21615      0.12149
 1067.79817      -5.17473     -28.11583     -0.10598      0.11639
 1067.81860      -5.15430     -28.09540      0.10987      0.11640
 1067.83904      -5.13386     -28.07496     -0.12008      0.11726
 1067.85947      -5.11343     -28.05453      0.01545      0.13272
 1067.87990      -5.09300     -28.03410     -0.02067      0.11597
 1067.90034      -5.07256     -28.01366      0.02231      0.11873
 1067.92077      -5.05213     -27.99323      0.11760      0.12098
 1067.94120      -5.03170     -27.97280      0.01617      0.12680
 1067.96163      -5.01127     -27.95237     -0.04482      0.11813
 1067.98207      -4.99083     -27.93193     -0.06243      0.11599
 1068.00250      -4.97040     -27.91150      0.13911      0.12189
 1068.02293      -4.94997     -27.89107      0.05793      0.12537
 1068.04336      -4.92954     -27.87064      0.09938      0.11991
 1068.06380      -4.90910     -27.85020     -0.02120      0.11856
 1068.08423      -4.88867     -27.82977      0.07497      0.11580
 1068.10466      -4.86824     -27.80934      0.09038      0.12231
 1068.12510      -4.84780     -27.78890     -0.02259      0.11963
 1068.14553      -4.82737     -27.76847     -0.11151      0.11782
 1068.16596      -4.80694     -27.74804      0.12511      0.12198
 1068.18639      -4.78651     -27.72761     -0.19912      0.12923
 1068.20683      -4.76607     -27.70717      0.11654      0.12006
 1068.22726      -4.74564     -27.68674     -0.26761      0.12127
 1068.24769      -4.72521     -27.66631      0.31248      0.11573
 1068.26812      -4.70478     -27.64588     -0.15436      0.12469
 1068.28856      -4.68434     -27.62544      0.00258      0.11809
 1068.30899      -4.66391     -27.60501      0.21481      0.12965
 1068.32942      -4.64348     -27.58458     -0.06155      0.11855
 1068.34986      -4.62304     -27.56414      0.12851      0.12575
 1068.37029      -4.60261     -27.54371     -0.17152      0.11764
 1068.39072      -4.58218     -27.52328     -0.08399      0.11756
 1068.41115      -4.56175     -27.50285     -0.16004      0.12112
 1068.43159      -4.54131     -27.48241     -0.02586      0.12418
 1068.45202      -4.52088     -27.46198      0.04589      0.11746
 1068.47245      -4.50045     -27.44155     -0.11237      0.11804
 1068.49288      -4.48002     -27.42112     -0.13510      0.12051
 1068.51332      -4.45958     -27.40068     -0.07447      0.12895
 1068.53375      -4.43915     -27.38025     -0.00732      0.11903
 1068.55418      -4.41872     -27.35982      0.02954      0.11912
 1068.57462      -4.39828     -27.33938     -0.00192      0.11657
 1068.59505      -4.37785     -27.31895     -0.06122      0.12173
 1068.61548      -4.35742     -27.29852      0.14097      0.12146
 1068.63591      -4.33699     -27.27809      0.03169      0.12994
 1068.65635      -4.31655     -27.25765      0.14389      0.11941
 1068.67678      -4.29612     -27.23722      0.03761      0.11692
 1068.69721      -4.27569     -27.21679     -0.23637      0.12153
 1068.71765      -4.25525     -27.19635     -0.26371      0.13102
 1068.73808      -4.23482     -27.17592     -0.03329      0.11718
 1068.75851      -4.21439     -27.15549      0.26976      0.11601
 1068.77894      -4.19396     -27.13506      0.14879      0.13178
 1068.79938      -4.17352     -27.11462     -0.06041      0.12680
 1068.81981      -4.15309     -27.09419      0.17515      0.11667
 1068.84024      -4.13266     -27.07376      0.00638      0.11665
 1068.86067      -4.11223     -27.05333     -0.04202      0.11843
 1068.88111      -4.09179     -27.03289      0.10341      0.11683
 1068.90154      -4.07136     -27.01246     -0.01619      0.11777
 1068.92197      -4.05093     -26.99203     -0.02132      0.13473
 1068.94241      -4.03049     -26.97159     -0.19886      0.12140
 1068.96284      -4.01006     -26.95116     -0.00861      0.11784
 1068.98327      -3.98963     -26.93073     -0.05108      0.11605
 1069.00370      -3.96920     -26.91030     -0.11946      0.11868
 1069.02414      -3.94876     -26.88986      0.00473      0.12531
