time flux flux_err
59963.60751998076 -486.8916611576708 198.24464037460774
59963.6098347945 425.3988693205894 222.04408865318777
59963.61214960824 180.87543901563498 220.03316357495154
59963.61446442199 -54.749016143727545 245.48034808164695
59963.61677923573 632.0838502858584 199.68024357755806
59963.61909404947 -816.5874475358166 186.3407717576856
59963.62140886321 445.9659040035423 227.26987722293845
59963.62372367695 -490.06796389665055 142.03796589218084
59963.62603849069 1218.061101149774 190.6313557710606
59963.62835330443 763.6386760642055 205.59563879258118
59963.630668118174 -471.59078364215316 197.32671028222038
59963.632982931915 883.549132097426 232.64253465646374
59963.63529774566 -229.15347428785117 206.42510371564194
59963.637612559396 495.6414523459673 232.48466601340678
59963.639927373144 1230.445462212995 200.34159561427413
59963.642242186885 134.96931220084474 222.6826152404202
59963.644557000625 1674.0632271353131 211.13436907940923
59963.646871814366 -228.84782250511444 216.98065244820532
59963.64918662811 -265.39357111144966 163.87894429936526
59963.65150144185 927.526006068779 265.29432782082114
59963.65381625559 658.0679022014117 214.90010367444083
59963.656131069336 1901.3386283482278 193.89327674267406
59963.65844588308 -100.98925585093593 201.79582764235946
59963.66076069682 359.6402882378413 173.4690617648084
59963.66307551056 -626.1897469575208 190.11837678542219
59963.6653903243 1429.691438689206 195.2895373381377
59963.66770513804 579.037429128322 273.90752851478885
59963.67001995178 -189.58205056416205 224.4713535132351
59963.67233476552 535.0457893725392 201.39319811638322
59963.67464957926 299.48094230307515 224.9501789007987
59963.676964393 958.0019675552725 178.47860161201928
59963.67927920674 190.8600000912353 194.806295588953
59963.68159402049 547.8424324675071 193.7272917179228
59963.68390883423 -425.16215545183434 218.54905456403637
59963.68622364797 967.6824067000737 199.40621143580336
59963.68853846171 277.73301198826965 222.4349487229611
59963.69085327545 697.2692890604263 228.2398218453257
59963.693168089194 614.345561849661 228.68552898570314
59963.695482902935 -207.89262957010806 211.7817833066148
59963.697797716675 541.3153566201258 247.29429232812558
59963.70011253042 1144.249804609371 232.40155962221777
59963.702427344164 121.50893585915549 211.87382178960954
59963.704742157905 -297.1599226186024 173.43046437201642
59963.707056971645 1.3831341287589112 218.59303593829637
59963.709371785386 498.0079178251474 202.07668720383649
59963.71168659913 1408.3578736894071 183.10249534268846
59963.71400141287 534.8088950100394 182.87359986463701
59963.716316226615 -179.58654242431226 257.58976448670336
59963.71863104035 464.9579406986658 219.55295313463287
59963.7209458541 524.1160290388452 205.56569329669756
59963.72326066784 1848.7221122940034 217.7301756659996
59963.72557548158 453.86815209894496 208.2079037545189
59963.72789029532 673.3629381918524 219.4836187553786
59963.73020510906 311.80064154664205 221.95010880741455
59963.7325199228 599.4818063571973 200.0116221052403
59963.73483473654 681.2741702936962 225.77500067538168
59963.73714955029 760.2822916246776 188.0137803732553
59963.73946436403 961.7362467680523 211.3877999433602
59963.74177917777 -140.2635279822797 215.0383633742811
59963.74409399151 2050.882691286697 248.37827148998292
59963.74640880525 196.57713563057519 209.1417003749585
59963.74872361899 875.1175676907811 217.3260573133386
59963.75103843273 1773.0562775623093 184.387972633348
59963.75335324647 -527.9721849349228 241.59415692044485
59963.755668060214 -29.63111773811272 196.3403959923953
59963.757982873954 529.4816658021837 201.7046854752967
59963.7602976877 1186.2837191182073 188.31776104677664
59963.76261250144 1289.6578680520674 191.84031081044643
59963.764927315184 1311.8883458117552 192.78739061660852
59963.767242128924 1709.698783622043 271.6102753377284
59963.769556942665 579.276758636476 222.73213095895397
59963.771871756406 1648.589481261208 203.89040018871847
59963.77418657015 463.2179960680254 145.6364129795083
59963.776501383894 -282.49979798012964 239.03139429929766
59963.77881619763 -303.2664892935986 206.48501594239303
59963.781131011376 -595.9314364947518 212.77988863868833
59963.783445825116 -214.69737178890966 226.95732750276352
59963.78576063886 2068.001231392882 173.07066071723844
59963.7880754526 -249.51477720423077 203.62918145591422
59963.79039026634 1723.0483095228612 196.9549120862907
59963.79270508008 1824.869280566033 177.2053640701485
59963.79501989382 3642.3248886849833 158.18927837804736
59963.79733470756 2023.2617633872012 159.3454302063772
59963.7996495213 435.0313440837609 214.75396113678073
59963.80196433504 462.46200612882535 185.61606366173476
59963.80427914879 -293.52274263400886 196.79017478254542
59963.80659396253 198.8260779030985 190.6560289066134
59963.80890877627 -211.0832419057341 182.8692585304723
59963.81122359001 -1269.0379050705728 206.3636040376097
59963.81353840375 1473.3226020984107 193.34689290299187
59963.81585321749 1372.9771358836751 211.44271581759426
59963.818168031234 327.6140874805109 181.8712840792011
59963.82048284498 -336.43587121227006 199.73940741794806
59963.82279765872 33.19903624433334 198.18555283764528
59963.82511247246 -398.620115807151 180.9255874136298
59963.8274272862 393.57959848370473 180.50115157669205
59963.829742099944 553.8932379546743 218.90548300439974
59963.832056913685 48.61434181822369 227.2516621511361
59963.834371727426 990.4268231218382 248.59864044843883
59963.836686541166 1000.6566284038169 208.7248597677604
59963.83900135491 -1454.201463826509 247.78945123317752
59963.84131616865 581.6692627017566 172.49858040026254
59963.843630982396 -1274.5355612018147 212.42904468497758
59963.845945796136 1276.4553132073183 208.6698722356289
59963.84826060988 676.4718831648429 231.63079424167273
59963.85057542362 1265.3286531735735 197.47523470542492
59963.85289023736 390.3804577252466 221.5228020479793
59963.8552050511 -533.6333463049541 198.86240432850826
59963.85751986484 251.20732473840246 186.9346661965009
59963.85983467858 619.9372288602185 185.54467013654002
59963.86214949232 644.3485403277903 209.05584497134925
59963.86446430607 1269.720572266738 199.57984949868742
59963.86677911981 1018.1242909649752 205.6760478019229
59963.86909393355 1205.832037074258 222.80686405606025
59963.87140874729 686.3103916012574 256.4469043450572
59963.87372356103 1063.9388521482879 225.801014555769
59963.87603837477 1168.6106443238596 177.2138519382227
59963.87835318851 1630.9223949193222 206.91591714348846
59963.88066800225 210.12145424938512 204.61722566038878
59963.882982815994 1106.0823499076423 196.52958348850146
59963.88529762974 1951.3224152832736 248.16436031851728
59963.88761244348 1361.964550981219 250.88731803256923
59963.88992725722 27.776657994022287 185.36071256618357
59963.892242070964 -180.72692362272676 173.7360724412886
59963.894556884705 1904.1365929414828 160.1465513747532
59963.896871698445 384.2954663958316 168.84677256373345
59963.899186512186 1232.3326119516928 195.7844648352725
59963.901501325934 991.1333950506403 215.0120864656666
59963.903816139675 -439.35526117509926 217.51654111379628
59963.906130953415 1757.7748769465295 202.38847325128265
59963.908445767156 1015.9986619081259 194.04880255780796
59963.9107605809 1777.991659898766 154.41462623763928
59963.91307539464 1135.017572911999 213.594065610207
59963.91539020838 -90.4272310723594 196.16828659363694
59963.91770502212 -87.03726387087181 211.60246852885436
59963.92001983586 978.7105485491379 204.83523521068605
59963.9223346496 -305.4688515001483 223.4840852023996
59963.92464946335 537.2290474457507 215.46038327894348
59963.92696427709 281.6940070980452 192.24796595781098
59963.92927909083 965.749723061596 214.25755665635705
59963.93159390457 464.7443391682425 227.51333631184332
59963.93390871831 -616.2585713458357 216.7138191706593
59963.93622353205 -318.7798289835689 252.5880665109339
59963.93853834579 282.3092929965951 203.9124474743182
59963.94085315953 826.2440300941946 198.244401125135
59963.94316797327 115.35161643341002 190.15246684985914
59963.94548278702 361.8138515848951 245.87740302630078
59963.94779760076 684.0338813841281 214.89879385842264
59963.9501124145 -116.31670324490074 186.1943274569415
59963.95242722824 265.5097164914878 218.43595739326423
59963.954742041984 1118.7467573176953 199.26352578034565
59963.957056855725 -45.23904272861432 224.04605966334142
59963.959371669465 1076.5912471387533 219.41350095798194
59963.961686483206 543.6147943174119 217.256148645736
59963.96400129695 591.0510104996065 187.89864620394633
59963.966316110695 40.962330416145164 183.2629381386982
59963.968630924435 58.51774737910864 205.98252630024857
59963.970945738176 614.4866422877694 200.71182474368848
59963.97326055192 1232.8103449497414 192.3386685662703
59963.97557536566 344.90663824977787 207.02047062370224
59963.9778901794 992.0097321870221 229.1886369283841
59963.98020499314 -72.10004350318945 192.8450597517653
59963.98251980688 190.0010136777138 206.5874851554396
59963.98483462063 8.410230971864053 203.49309100743955
59963.98714943437 -319.8520817944142 203.497195436271
59963.98946424811 1154.2725826496683 196.33246953696096
59963.99177906185 846.0844703532052 278.59218923689366
59963.99409387559 683.0886224270125 207.40904873070568
59963.99640868933 1443.3689675951784 144.27696502561324
59963.99872350307 -278.8775658372052 190.85308439504365
59964.00103831681 475.473511154725 227.11856420772486
59964.00335313055 -78.27227474469441 217.26490765461708
59964.00566794429 2999.2587082837827 179.09593003151352
59964.00798275804 -17.99660520797829 191.9763631289475
59964.01029757178 171.9281661091826 232.7233859544279
59964.01261238552 3.363932659424563 208.54394616425589
59964.01492719926 658.144934784096 177.57177657319903
59964.017242013004 -697.9598837353551 201.3710145490321
59964.019556826745 1175.2048073860124 188.01764517478344
59964.021871640485 819.9455395659105 218.72100541911172
59964.024186454226 557.1428374837612 209.221449996313
59964.026501267974 403.65134617288464 211.79157717687403
59964.028816081714 1909.0392271336284 203.18199818822978
59964.031130895455 561.8700240237151 202.72379412938835
59964.033445709196 2184.104266772993 226.77886045477987
59964.03576052294 1304.7952212212776 188.3422527538285
59964.03807533668 979.8959903336814 198.67722283594995
59964.04039015042 239.95151684656116 212.34174321775888
59964.04270496416 981.7499501702764 219.87457181898725
59964.0450197779 -920.0827792986963 213.24521554542454
59964.04733459164 1429.8069560567674 211.1352617470304
59964.04964940539 903.5511233218788 195.64920487595853
59964.05196421913 163.29958748874014 204.70708812011154
59964.05427903287 348.70991712074465 255.72291391577363
59964.05659384661 268.9840200343419 196.6663740077349
59964.05890866035 1095.3572338953468 236.11476758835968
59964.06122347409 1622.7238668299303 204.313877671469
59964.06353828783 -338.69133849805826 230.81281574317958
59964.06585310157 1074.620198385841 202.1602001886774
59964.06816791532 -846.601572739369 142.56448473262742
59964.07048272906 -121.07396739892829 193.31546889529062
59964.0727975428 798.309628976542 247.85099967776043
59964.07511235654 1122.9335895610966 223.17648782320194
59964.07742717028 -344.97650514807344 213.81324006552785
59964.079741984024 447.1629076533602 188.03740429049887
59964.082056797764 -254.16906513425738 229.69737489825496
59964.084371611505 78.44640640922148 178.5407718734305
59964.086686425246 562.9739795338983 247.08827954632025
59964.089001238994 -184.340305022439 213.5649169922554
59964.091316052734 822.5229547477293 164.0825679189221
59964.093630866475 316.51248779150023 166.0026105726958
59964.095945680216 1094.0657932257222 160.22261381668113
59964.098260493956 -348.9479841595672 215.21595846385284
59964.1005753077 1457.7969082224417 234.66116193296585
59964.10289012144 1303.3307413376435 201.31852170545605
59964.10520493518 1042.9258060136935 203.5470297271681
59964.10751974892 2248.917944682552 219.6987739446965
59964.10983456267 50.41596901507853 189.83114629646616
59964.11214937641 42.90264683294606 221.6934766112189
59964.11446419015 1924.8420124433935 170.98349677275388
59964.11677900389 747.0459574264223 264.76290344956715
59964.11909381763 703.4635041639801 193.61495476205528
59964.12140863137 1195.6531777702066 173.08239741411106
59964.12372344511 -1007.3751784450212 204.89591719481302
59964.12603825885 191.86486718385623 177.1359139720012
59964.12835307259 2139.6776254205774 176.55485532027714
59964.13066788634 -505.9561881864688 166.7548411887424
59964.13298270008 362.12662550154363 171.23472509087463
59964.13529751382 -167.52033846858512 206.00352312179737
59964.13761232756 1451.9722489157496 169.89974018455428
59964.1399271413 578.6787333812656 250.60323906158592
59964.14224195504 339.5928675108846 218.55732048117326
59964.144556768784 1416.218507633428 189.1293124605022
59964.146871582525 495.57215466258435 193.70787556324933
59964.14918639627 2241.7596609803713 196.99233937413194
59964.15150121001 427.4429760706688 174.01788696612306
59964.153816023754 331.36023029652847 167.04265218775268
59964.156130837495 -292.3193383879882 209.66147693297984
59964.158445651236 -545.7041663550999 216.8282739081369
59964.160760464976 456.5492687531808 203.37266521902018
59964.16307527872 -1223.568993068254 219.4743112253326
59964.16539009246 425.71975829854523 163.3599617510478
59964.1677049062 464.3197608719146 196.10878335894958
59964.170019719946 974.3744748174996 211.1173852590634
59964.17233453368 1635.308258754562 200.3689875522434
59964.17464934743 863.7086523173663 175.53609736919373
59964.17696416117 1244.5823701840818 165.7917124961804
59964.17927897491 -236.14414187693092 184.3230284508205
59964.18159378865 2313.6600493730516 185.37971681655586
59964.18390860239 984.7399164351567 196.9242167071256
59964.18622341613 1096.4637232860125 152.6509462806033
59964.18853822987 418.8233256197786 210.64712880109406
59964.19085304362 1375.6161948068932 227.22714323666963
59964.19316785736 930.4707668937508 211.10988356430985
59964.1954826711 2583.566086305084 174.21651914307898
59964.19779748484 -404.32545209868545 178.6071447487566
59964.20011229858 930.1629492401008 152.39565661851947
59964.20242711232 1641.1562567160954 165.7894900694438
59964.20474192606 -358.213410709032 210.04997574042093
59964.207056739804 -260.2759734533099 194.54834329091526
59964.209371553545 265.99468482704674 247.46886625160352
59964.211686367285 417.4447171147401 204.26109421868523
59964.21400118103 1156.4726111944128 178.77559801449448
59964.216315994774 74.67306472438003 185.52148993704125
59964.218630808515 1345.3196608651674 197.62091603560623
59964.220945622255 1213.0739321263359 188.94192663705525
59964.223260435996 -155.74080102925848 208.21136526695776
59964.22557524974 966.2820519359854 213.3591853726493
59964.22789006348 -183.87618532964098 183.79013364473317
59964.230204877225 827.4806650121423 208.90605727396192
59964.23251969096 535.345045674777 212.82623033743394
59964.23483450471 659.9455672682882 226.69974123360603
59964.23714931845 960.066638008465 219.90475062692738
59964.23946413219 977.8829408742236 185.17798814447022
59964.24177894593 885.2960866564788 198.54336924107213
59964.24409375967 -14.289668098295351 226.06799347913673
59964.24640857341 1593.9935629212637 194.08420141904463
59964.24872338715 1600.1535933693128 209.9680110906779
59964.2510382009 315.4548211615014 175.56797774372612
59964.25335301463 751.3761350559208 200.05965237986257
59964.25566782838 407.5726299661775 207.23816421237302
59964.25798264212 96.1322031796355 200.44915215074042
59964.26029745586 1590.492826977355 208.04804529824148
59964.2626122696 790.5271462751741 173.77915688604114
59964.26492708334 99.5262488377756 209.2488396082463
59964.26724189708 1253.6936257011832 213.48202135436628
59964.269556710824 551.2268577072615 193.58610310881005
59964.27187152457 429.1264750103094 204.68476990398437
59964.27418633831 271.56527896455384 213.45613016287118
59964.27650115205 145.20475965076224 187.01035387608175
59964.278815965794 495.0115640972788 199.7356574459658
59964.281130779535 75.61232358914339 247.3598323926554
59964.283445593275 947.8004583407358 155.3049575327857
59964.285760407016 345.2084486139712 195.80047432687954
59964.28807522076 347.41230054619956 191.06730379046172
59964.2903900345 709.8724476346739 216.4660628673849
59964.29270484824 -610.2689594509313 185.27552365310623
59964.29501966198 986.4418818245933 152.1596070298722
59964.29733447572 608.7194124474847 219.97754551875997
59964.29964928947 874.1357841666087 181.81441965493585
59964.30196410321 207.20302271690315 177.05193331349636
59964.30427891695 1170.47958060585 215.00361668686557
59964.30659373069 1818.3602643847457 239.59788066792981
59964.30890854443 -231.80582339321757 213.77515427497696
59964.31122335817 1404.6487909279178 180.94211033640866
59964.31353817191 980.330781379115 202.80482775129096
59964.31585298566 1111.1481323612998 225.36922975594626
59964.3181677994 -631.3566236079846 231.85702893585068
59964.32048261314 -202.20021542907398 180.20478708668583
59964.32279742688 -454.3846571292686 184.95546324801427
59964.32511224062 65.36075887125628 189.6408280920496
59964.32742705436 -244.21433112186162 227.81181032098704
59964.3297418681 807.0517818949968 215.28548952238282
59964.332056681844 -2.4029100023046794 219.44585437373394
59964.334371495584 857.2788118402209 207.56486953210538
59964.33668630933 653.6588701836225 184.184902929338
59964.33900112307 299.4426356355829 162.77189097742928
59964.341315936814 -261.9729181838144 191.3491091315991
59964.343630750554 575.4255935844999 221.3348294044451
59964.345945564295 1008.2293566396118 243.83883682824666
59964.348260378036 -1156.2939064371049 198.65870176786504
59964.35057519178 2059.7001933877855 206.05551488170278
59964.35289000552 -139.928211784445 173.3227285904861
59964.355204819265 -130.88437436035144 217.58402067838443
59964.357519633 396.7465554554211 189.40019439333255
59964.35983444675 -686.1585537725093 175.95511744775678
59964.36214926049 206.90166031937196 178.75587679684105
59964.36446407423 1477.2860775953482 175.2451281667542
59964.36677888797 -1036.4758524937097 157.2029309055537
59964.36909370171 -565.155079865214 152.86942994662445
59964.37140851545 258.6053675536415 195.73680220558032
59964.37372332919 1621.954104371601 204.72649035042326
59964.37603814294 -563.4054516366714 244.72184226720722
59964.37835295667 183.5852206550303 167.61590699728814
59964.38066777042 1374.8359738356355 182.8642219404454
59964.38298258416 219.61766714326177 234.1859354921135
59964.3852973979 264.4415745748141 170.72626077223927
59964.38761221164 460.01666192339945 171.86590403506358
59964.38992702538 -456.53791116905245 206.07659985389094
59964.39224183912 1117.2452168787495 170.1190097769061
59964.394556652864 941.4467393661472 237.7403684160181
59964.39687146661 547.7562866474843 191.31694698870743
59964.39918628035 1166.112398398272 215.23137179439783
59964.40150109409 615.8125174951653 225.26010281179188
59964.40381590783 745.8224807010422 189.59227933729002
59964.406130721574 178.41525502952356 201.91446261672021
59964.408445535315 1798.4757737431212 186.4053637040745
59964.410760349056 827.3730722004525 199.5422305476754
59964.413075162796 -202.29058375529667 167.80434875250728
59964.41538997654 293.8396857765378 202.1989082440778
59964.41770479028 124.75759912915237 179.18015500563442
59964.420019604026 161.04749738122405 221.24207320642316
59964.422334417766 757.6072136936108 191.6947670714465
59964.42464923151 1098.1937485114797 223.61495923063165
59964.42696404525 -215.4227616817276 164.36280425989747
59964.42927885899 714.8240320556572 214.76440104466718
59964.43159367273 824.3426204002609 189.02629138029332
59964.43390848647 1375.681599562669 162.56675804753505
59964.43622330022 -487.4987438793614 212.60270019352637
59964.43853811395 -835.1267934593943 183.8478825733129
59964.4408529277 569.215334898944 190.40702725948097
59964.44316774144 142.9533393661933 193.8762170055359
59964.44548255518 563.3912024287013 207.72161533080052
59964.44779736892 618.7502572474035 195.8795953761175
59964.45011218266 903.4844425261437 186.05904698945778
59964.4524269964 1570.1389406311403 163.17680582070565
59964.45474181014 -308.55363306111985 201.57844420771735
59964.45705662388 1299.2801552553574 180.6869631150374
59964.459371437624 581.197905934067 197.50105633485225
59964.46168625137 445.60774644456126 188.24245830233173
59964.46400106511 248.0573354021979 176.73830133404462
59964.46631587885 414.1445031954627 178.6073830376861
59964.468630692594 1129.031763861212 247.22634989981222
59964.470945506335 978.1518727183579 211.13911992977776
59964.473260320075 851.6453884601416 183.6078088305604
59964.475575133816 -265.16434172621575 209.63374717737506
59964.47788994756 -1262.9304937479837 155.08084988500738
59964.480204761305 979.4503667154859 226.2152402214209
59964.482519575045 453.9905648610595 178.8640919692237
59964.484834388786 926.256643778967 166.3055887280245
59964.48714920253 600.8919063612013 196.0230284241506
59964.48946401627 1801.7555643786523 164.77368632836837
59964.49177883001 139.06727131775904 201.16841601486323
59964.49409364375 100.43559197544027 183.2669238780055
59964.49640845749 191.57488685695398 218.65760237940867
59964.49872327123 775.3441319135483 257.5041082105801
59964.50103808498 232.0225015765194 219.19131324519162
59964.50335289871 -309.9865722355852 199.84909191513339
59964.50566771246 -1374.6429174284742 209.31206039635953
59964.5079825262 453.40641274513393 190.62634750372712
59964.51029733994 2017.9774241364587 212.5158084835223
59964.51261215368 602.9268177458579 180.49308352676357
59964.51492696742 920.0991038267249 171.50539611688833
59964.51724178116 -321.89225053838504 200.043180690861
59964.5195565949 -899.2422946753309 158.95835112222147
59964.52187140865 810.566771188631 172.27794581330045
59964.52418622239 1543.0408709154258 235.88361195771427
59964.52650103613 -1250.5899377362095 191.77082947010237
59964.52881584987 1292.7719333978032 218.0441650958791
59964.531130663614 -347.78550780839055 192.9248505284757
59964.533445477355 89.25682547452902 197.2307846674494
59964.535760291095 1728.9592891029995 202.38678149214167
59964.538075104836 -288.3882406575083 209.07958484688504
59964.54038991858 1156.0986633761293 161.36029429751076
59964.542704732325 1806.3211640853308 213.75433714322978
59964.545019546065 -373.82625629536324 171.23216101078552
59964.547334359806 801.8001396507543 183.38931800656792
59964.54964917355 -214.90868662047615 195.09037129593614
59964.55196398729 -62.79146812349222 192.27723287170434
59964.55427880103 1456.1982206722696 174.35698168488327
59964.55659361477 1054.468680680563 193.5648541294453
59964.55890842851 2109.3845648746383 205.55662695712866
59964.56122324226 2040.0116551931455 210.7371408667612
59964.56353805599 866.3745350836851 197.24358643467414
59964.56585286974 1306.7520553717109 199.2248647332844
59964.56816768348 -133.464024677598 176.47219025418786
59964.57048249722 891.4096634423529 178.78590165931817
59964.57279731096 -281.62911720237946 200.29098880192896
59964.5751121247 -359.7399220934924 200.57545691056825
59964.57742693844 523.2705561813746 238.06928428328683
59964.57974175218 795.3486933561913 184.29865941055797
59964.58205656593 799.8413746279218 231.09515040707993
59964.584371379664 422.73730351657366 209.56744404328907
59964.58668619341 719.740726742697 218.69495357780977
59964.58900100715 200.61377990343925 198.4994033685234
59964.59131582089 74.66843853120668 205.693100051599
59964.593630634634 478.3316857169442 223.3636860027483
59964.595945448375 577.233126206841 165.47491350906805
59964.598260262115 326.4752493940399 242.02717586359392
59964.600575075856 229.43183191016897 204.7344473886676
59964.602889889604 492.28811493934256 189.22988539468795
59964.605204703344 -846.6930418575437 203.34941747327406
59964.607519517085 -613.4959814755905 203.6404230724139
59964.609834330826 -137.44651465343793 223.40069227059797
59964.61214914457 1614.8141285063068 179.09438485150443
59964.61446395831 11.74115741775006 222.93468119829907
59964.61677877205 -716.0799524384392 192.77248768995835
59964.61909358579 437.17275857877945 179.9249865842598
59964.62140839953 711.7036351217671 200.16955567614505
