KJD  KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
  982.57305     -12.19135     -31.24695      0.00719      0.00996
  982.59348     -12.17092     -31.22652     -0.00146      0.01053
  982.61391     -12.15049     -31.20609      0.00741      0.01303
  982.63434     -12.13006     -31.18566      0.01779      0.01012
  982.65478     -12.10962     -31.16522      0.02074      0.01012
  982.67521     -12.08919     -31.14479      0.00965      0.01008
  982.69564     -12.06876     -31.12436      0.00927      0.01086
  982.71608     -12.04832     -31.10392     -0.00534      0.01121
  982.73651     -12.02789     -31.08349     -0.00265      0.01104
  982.75694     -12.00746     -31.06306     -0.00936      0.01050
  982.77738     -11.98702     -31.04262      0.00325      0.01055
  982.79781     -11.96659     -31.02219      0.00094      0.01024
  982.81824     -11.94616     -31.00176      0.00829      0.01097
  982.83868     -11.92572     -30.98132     -0.00781      0.01000
  982.85911     -11.90529     -30.96089     -0.01097      0.00991
  982.87954     -11.88486     -30.94046      0.00916      0.01098
  982.89997     -11.86443     -30.92003      0.00625      0.01125
  982.92041     -11.84399     -30.89959     -0.00565      0.01003
  982.94084     -11.82356     -30.87916      0.01164      0.01087
  982.96127     -11.80313     -30.85873     -0.00089      0.01113
  982.98171     -11.78269     -30.83829      0.01206      0.01117
  983.00214     -11.76226     -30.81786      0.00693      0.01073
  983.02257     -11.74183     -30.79743      0.00586      0.01035
  983.04301     -11.72139     -30.77699      0.01561      0.01039
  983.06344     -11.70096     -30.75656      0.00574      0.01114
  983.08387     -11.68053     -30.73613     -0.00770      0.00995
  983.10431     -11.66009     -30.71569      0.01317      0.01114
  983.12474     -11.63966     -30.69526      0.00961      0.01049
  983.14517     -11.61923     -30.67483     -0.00492      0.00987
  983.16560     -11.59880     -30.65440     -0.00092      0.01111
  983.18604     -11.57836     -30.63396      0.01008      0.01187
  983.20647     -11.55793     -30.61353      0.00862      0.01114
  983.22690     -11.53750     -30.59310      0.00726      0.01059
  983.24734     -11.51706     -30.57266      0.00234      0.01136
  983.26777     -11.49663     -30.55223      0.01065      0.01163
  983.30864     -11.45576     -30.51136      0.01536      0.01072
  983.32907     -11.43533     -30.49093      0.00689      0.01014
  983.34950     -11.41490     -30.47050     -0.00244      0.01028
  983.36994     -11.39446     -30.45006      0.01127      0.01010
  983.39037     -11.37403     -30.42963      0.00039      0.01000
  983.41080     -11.35360     -30.40920      0.00465      0.01161
  983.43124     -11.33316     -30.38876     -0.00212      0.01007
  983.45167     -11.31273     -30.36833      0.00593      0.01024
  983.47210     -11.29230     -30.34790     -0.00046      0.01070
  983.49253     -11.27187     -30.32747      0.03081      0.01083
  983.51297     -11.25143     -30.30703     -0.00084      0.01030
  983.53340     -11.23100     -30.28660      0.00379      0.01007
  983.55383     -11.21057     -30.26617      0.01543      0.01072
  983.57427     -11.19013     -30.24573      0.01035      0.01027
  983.59470     -11.16970     -30.22530      0.00067      0.00988
  983.61513     -11.14927     -30.20487      0.01030      0.01121
  983.63557     -11.12883     -30.18443      0.01096      0.00994
  983.65600     -11.10840     -30.16400     -0.00610      0.01184
  983.67643     -11.08797     -30.14357      0.00854      0.01029
  983.69687     -11.06753     -30.12313      0.00956      0.01045
  983.71730     -11.04710     -30.10270     -0.01377      0.01081
  983.73773     -11.02667     -30.08227      0.00121      0.01003
  983.75816     -11.00624     -30.06184      0.00436      0.00994
  983.77860     -10.98580     -30.04140      0.00201      0.01094
  983.79903     -10.96537     -30.02097      0.00651      0.01035
  983.81946     -10.94494     -30.00054      0.01334      0.00994
  983.83990     -10.92450     -29.98010      0.00300      0.01273
  983.86033     -10.90407     -29.95967      0.00249      0.01011
  983.88076     -10.88364     -29.93924     -0.00335      0.01060
  983.90120     -10.86320     -29.91880      0.00509      0.01220
  983.94206     -10.82234     -29.87794      0.00914      0.01126
  983.96250     -10.80190     -29.85750     -0.01265      0.00992
  983.98293     -10.78147     -29.83707      0.01445      0.01001
  984.00336     -10.76104     -29.81664      0.01138      0.01175
  984.02379     -10.74061     -29.79621      0.02673      0.01149
  984.04423     -10.72017     -29.77577      0.01452      0.01370
  984.06466     -10.69974     -29.75534      0.02362      0.01005
  984.08509     -10.67931     -29.73491      0.00007      0.01032
  984.10553     -10.65887     -29.71447      0.01560      0.01029
  984.12596     -10.63844     -29.69404      0.00098      0.01101
  984.14639     -10.61801     -29.67361     -0.00834      0.01046
  984.16683     -10.59757     -29.65317      0.02058      0.01151
  984.18726     -10.57714     -29.63274      0.00578      0.01027
  984.20769     -10.55671     -29.61231      0.00718      0.00993
  984.22813     -10.53627     -29.59187     -0.00346      0.00986
  984.24856     -10.51584     -29.57144     -0.00799      0.00987
  984.26899     -10.49541     -29.55101     -0.00744      0.01224
  984.28942     -10.47498     -29.53058      0.00278      0.01105
  984.30986     -10.45454     -29.51014      0.01375      0.01055
  984.33029     -10.43411     -29.48971      0.01492      0.01075
  984.35072     -10.41368     -29.46928      0.00861      0.01009
  984.37116     -10.39324     -29.44884      0.00550      0.01096
  984.39159     -10.37281     -29.42841     -0.00256      0.01047
  984.41202     -10.35238     -29.40798     -0.00526      0.00989
  984.43246     -10.33194     -29.38754      0.01978      0.00997
  984.45289     -10.31151     -29.36711      0.01494      0.01101
  984.47332     -10.29108     -29.34668      0.01526      0.01138
  984.49376     -10.27064     -29.32624      0.00376      0.01169
  984.51419     -10.25021     -29.30581      0.01158      0.01177
  984.53462     -10.22978     -29.28538      0.00257      0.01026
  984.55505     -10.20935     -29.26495      0.02285      0.01091
  984.57549     -10.18891     -29.24451     -0.01503      0.00992
  984.59592     -10.16848     -29.22408      0.00203      0.01100
  984.61635     -10.14805     -29.20365      0.01479      0.01008
  984.63679     -10.12761     -29.18321      0.00881      0.01067
  984.65722     -10.10718     -29.16278     -0.01130      0.01019
  984.67765     -10.08675     -29.14235     -0.00176      0.00992
  984.69809     -10.06631     -29.12191     -0.01853      0.01043
  984.71852     -10.04588     -29.10148      0.00985      0.01139
  984.73895     -10.02545     -29.08105      0.00677      0.01009
  984.75939     -10.00501     -29.06061      0.02775      0.01267
  984.77982      -9.98458     -29.04018      0.00932      0.01012
  984.80025      -9.96415     -29.01975     -0.00088      0.01158
  984.82068      -9.94372     -28.99932      0.00333      0.01055
  984.84112      -9.92328     -28.97888      0.00710      0.01049
  984.86155      -9.90285     -28.95845      0.00032      0.01139
  984.88198      -9.88242     -28.93802     -0.00575      0.01025
  984.90242      -9.86198     -28.91758     -0.00013      0.01089
  984.92285      -9.84155     -28.89715     -0.00646      0.01010
  984.94328      -9.82112     -28.87672      0.01020      0.01127
  984.96372      -9.80068     -28.85628      0.00557      0.01271
  984.98415      -9.78025     -28.83585      0.00534      0.00985
  985.00458      -9.75982     -28.81542      0.00190      0.01165
  985.02502      -9.73938     -28.79498     -0.00007      0.01052
  985.04545      -9.71895     -28.77455      0.01352      0.01022
  985.06588      -9.69852     -28.75412     -0.00068      0.01409
  985.08631      -9.67809     -28.73369      0.01631      0.01155
  985.10675      -9.65765     -28.71325      0.01315      0.01337
  985.12718      -9.63722     -28.69282     -0.01675      0.00988
  985.14761      -9.61679     -28.67239      0.01229      0.01226
  985.16805      -9.59635     -28.65195      0.00250      0.01015
  985.18848      -9.57592     -28.63152      0.00736      0.01080
  985.20891      -9.55549     -28.61109      0.00448      0.01040
  985.22935      -9.53505     -28.59065      0.02131      0.01110
  985.24978      -9.51462     -28.57022      0.01708      0.01040
  985.27021      -9.49419     -28.54979      0.00596      0.00995
  985.29064      -9.47376     -28.52936      0.00793      0.01311
  985.31108      -9.45332     -28.50892     -0.00604      0.01009
  985.33151      -9.43289     -28.48849      0.01143      0.01102
  985.35194      -9.41246     -28.46806      0.03221      0.01191
  985.37238      -9.39202     -28.44762     -0.00942      0.01009
  985.39281      -9.37159     -28.42719      0.01148      0.01323
  985.41324      -9.35116     -28.40676      0.00677      0.01286
  985.43368      -9.33072     -28.38632      0.01839      0.01023
  985.45411      -9.31029     -28.36589      0.00719      0.01129
  985.47454      -9.28986     -28.34546      0.02725      0.01074
  985.49498      -9.26942     -28.32502     -0.00412      0.01271
  985.51541      -9.24899     -28.30459      0.01274      0.01045
  985.53584      -9.22856     -28.28416      0.00329      0.01207
  985.55627      -9.20813     -28.26373     -0.00331      0.01049
  985.57671      -9.18769     -28.24329      0.00305      0.00993
  985.59714      -9.16726     -28.22286      0.00679      0.01068
  985.61757      -9.14683     -28.20243     -0.01183      0.01023
  985.63801      -9.12639     -28.18199      0.00409      0.01214
  985.65844      -9.10596     -28.16156     -0.00009      0.01203
  985.67887      -9.08553     -28.14113      0.01946      0.01264
  985.69931      -9.06509     -28.12069     -0.01377      0.01172
  985.71974      -9.04466     -28.10026      0.00497      0.00997
  985.74017      -9.02423     -28.07983     -0.00459      0.01146
  985.76061      -9.00379     -28.05939      0.02029      0.01036
  985.78104      -8.98336     -28.03896      0.00862      0.01134
  985.80147      -8.96293     -28.01853      0.00974      0.01010
  985.82190      -8.94250     -27.99810     -0.00034      0.01223
  985.84234      -8.92206     -27.97766      0.00822      0.00991
  985.86277      -8.90163     -27.95723     -0.00719      0.01108
  985.88320      -8.88120     -27.93680      0.00967      0.01079
  985.90364      -8.86076     -27.91636      0.00621      0.01043
  985.92407      -8.84033     -27.89593      0.00250      0.01078
  985.94450      -8.81990     -27.87550     -0.00126      0.01123
  985.96494      -8.79946     -27.85506      0.00210      0.01651
  985.98537      -8.77903     -27.83463      0.01861      0.01207
  986.00580      -8.75860     -27.81420      0.00909      0.01227
  986.02623      -8.73817     -27.79377      0.00106      0.00997
  986.04667      -8.71773     -27.77333      0.02363      0.01048
  986.06710      -8.69730     -27.75290      0.00818      0.01146
  986.08753      -8.67687     -27.73247      0.01043      0.01106
  986.10797      -8.65643     -27.71203     -0.01138      0.01232
  986.12840      -8.63600     -27.69160     -0.00643      0.01137
  986.14883      -8.61557     -27.67117     -0.00464      0.00994
  986.16927      -8.59513     -27.65073     -0.00059      0.01046
  986.18970      -8.57470     -27.63030      0.01094      0.01015
  986.21013      -8.55427     -27.60987      0.00485      0.01077
  986.23057      -8.53383     -27.58943     -0.00231      0.01068
  986.25100      -8.51340     -27.56900      0.01721      0.01063
  986.27143      -8.49297     -27.54857      0.00599      0.01059
  986.29186      -8.47254     -27.52814     -0.01482      0.01006
  986.31230      -8.45210     -27.50770     -0.00983      0.01018
  986.33273      -8.43167     -27.48727      0.01095      0.01172
  986.35316      -8.41124     -27.46684     -0.01097      0.00999
  986.37360      -8.39080     -27.44640      0.01428      0.01006
  986.39403      -8.37037     -27.42597     -0.00893      0.01260
  986.41446      -8.34994     -27.40554      0.01327      0.01028
  986.43490      -8.32950     -27.38510      0.00336      0.01047
  986.45533      -8.30907     -27.36467      0.01409      0.01079
  986.47576      -8.28864     -27.34424      0.00308      0.01021
  986.49619      -8.26821     -27.32381      0.00546      0.01058
  986.51663      -8.24777     -27.30337      0.00967      0.01469
  986.53706      -8.22734     -27.28294      0.00070      0.01043
  986.55749      -8.20691     -27.26251      0.01305      0.01025
  986.57793      -8.18647     -27.24207      0.00577      0.00996
  986.59836      -8.16604     -27.22164     -0.00638      0.01052
  986.61879      -8.14561     -27.20121      0.01630      0.01010
  986.63923      -8.12517     -27.18077      0.00440      0.01016
  986.65966      -8.10474     -27.16034      0.01156      0.01051
  986.68009      -8.08431     -27.13991      0.02548      0.01136
  986.70053      -8.06387     -27.11947      0.00438      0.01195
  986.72096      -8.04344     -27.09904      0.00687      0.00983
  986.74139      -8.02301     -27.07861     -0.01791      0.01019
  986.76182      -8.00258     -27.05818     -0.00424      0.01042
  986.78226      -7.98214     -27.03774      0.02095      0.01229
  986.80269      -7.96171     -27.01731      0.00764      0.01074
  986.82312      -7.94128     -26.99688     -0.01365      0.01151
  986.84356      -7.92084     -26.97644      0.00144      0.01259
  986.86399      -7.90041     -26.95601      0.01291      0.01062
  986.88442      -7.87998     -26.93558      0.00678      0.01084
  986.92529      -7.83911     -26.89471     -0.00152      0.01161
  986.94572      -7.81868     -26.87428     -0.00172      0.01073
  986.96615      -7.79825     -26.85385     -0.00229      0.01009
  986.98659      -7.77781     -26.83341     -0.00013      0.01003
  987.00702      -7.75738     -26.81298      0.02624      0.01320
  987.02745      -7.73695     -26.79255     -0.00108      0.01070
  987.04789      -7.71651     -26.77211      0.01072      0.01015
  987.06832      -7.69608     -26.75168      0.00527      0.01062
  987.08875      -7.67565     -26.73125     -0.00692      0.01040
  987.10919      -7.65521     -26.71081      0.01527      0.01017
  987.12962      -7.63478     -26.69038      0.01246      0.01247
  987.15005      -7.61435     -26.66995      0.00270      0.01005
  987.17049      -7.59391     -26.64951     -0.00514      0.01268
  987.19092      -7.57348     -26.62908      0.00844      0.01120
  987.21135      -7.55305     -26.60865      0.00366      0.00997
  987.23178      -7.53262     -26.58822     -0.01823      0.01139
  987.25222      -7.51218     -26.56778     -0.03527      0.01170
  987.27265      -7.49175     -26.54735      0.00112      0.01018
  987.29308      -7.47132     -26.52692      0.00594      0.01031
  987.31352      -7.45088     -26.50648      0.00781      0.01001
  987.33395      -7.43045     -26.48605      0.00766      0.01033
  987.35438      -7.41002     -26.46562      0.00206      0.01262
  987.37482      -7.38958     -26.44518      0.00512      0.01052
  987.39525      -7.36915     -26.42475      0.00824      0.01032
  987.41568      -7.34872     -26.40432      0.01115      0.01289
  987.43611      -7.32829     -26.38389      0.01449      0.01037
  987.45655      -7.30785     -26.36345     -0.00765      0.01029
  987.47698      -7.28742     -26.34302      0.00602      0.01213
  987.49741      -7.26699     -26.32259     -0.00578      0.01317
  987.51785      -7.24655     -26.30215     -0.00809      0.01170
  987.53828      -7.22612     -26.28172     -0.01837      0.00997
  987.55871      -7.20569     -26.26129     -0.00850      0.01282
  987.57915      -7.18525     -26.24085     -0.01205      0.01090
  987.59958      -7.16482     -26.22042     -0.01380      0.01094
  987.62001      -7.14439     -26.19999     -0.00464      0.01163
  987.64044      -7.12396     -26.17956     -0.00674      0.01024
  987.66088      -7.10352     -26.15912      0.02466      0.01435
  987.68131      -7.08309     -26.13869      0.00455      0.01140
  987.70174      -7.06266     -26.11826      0.00853      0.01306
  987.72218      -7.04222     -26.09782      0.01727      0.01168
  987.74261      -7.02179     -26.07739      0.00475      0.01033
  987.76304      -7.00136     -26.05696      0.00376      0.01217
  987.78348      -6.98092     -26.03652      0.00737      0.01016
  987.80391      -6.96049     -26.01609     -0.02735      0.01192
  987.82434      -6.94006     -25.99566     -0.01692      0.01030
  987.84478      -6.91962     -25.97522     -0.00215      0.01250
  987.86521      -6.89919     -25.95479      0.01369      0.01080
  987.88564      -6.87876     -25.93436      0.00171      0.01072
  987.90607      -6.85833     -25.91393     -0.00102      0.01145
  987.92651      -6.83789     -25.89349      0.00748      0.01370
  987.94694      -6.81746     -25.87306      0.01455      0.01156
  987.96737      -6.79703     -25.85263     -0.00316      0.01046
  987.98781      -6.77659     -25.83219      0.00074      0.01106
  988.00824      -6.75616     -25.81176      0.00349      0.01153
  988.02867      -6.73573     -25.79133      0.01565      0.01120
  988.04911      -6.71529     -25.77089     -0.01159      0.01016
  988.06954      -6.69486     -25.75046     -0.00058      0.01073
  988.08997      -6.67443     -25.73003      0.01407      0.01265
  988.11040      -6.65400     -25.70960      0.01641      0.01056
  988.13084      -6.63356     -25.68916     -0.00546      0.01059
  988.15127      -6.61313     -25.66873      0.02651      0.01004
  988.17170      -6.59270     -25.64830     -0.02013      0.00999
  988.19214      -6.57226     -25.62786     -0.00925      0.01018
  988.21257      -6.55183     -25.60743     -0.00591      0.01037
  988.23300      -6.53140     -25.58700     -0.00566      0.01018
  988.25344      -6.51096     -25.56656      0.00037      0.01069
  988.27387      -6.49053     -25.54613      0.00549      0.00995
  988.29430      -6.47010     -25.52570     -0.00065      0.01062
  988.31473      -6.44967     -25.50527      0.00688      0.01135
  988.33517      -6.42923     -25.48483      0.00235      0.01035
  988.35560      -6.40880     -25.46440      0.01828      0.00989
  988.37603      -6.38837     -25.44397      0.01327      0.01134
  988.39647      -6.36793     -25.42353      0.01509      0.00997
  988.41690      -6.34750     -25.40310      0.01684      0.01256
  988.43733      -6.32707     -25.38267     -0.00810      0.01204
  988.45777      -6.30663     -25.36223      0.02121      0.01103
  988.47820      -6.28620     -25.34180     -0.00442      0.01345
  988.49863      -6.26577     -25.32137      0.00529      0.01061
  988.51906      -6.24534     -25.30094      0.00814      0.01260
  988.53950      -6.22490     -25.28050      0.00310      0.01071
  988.55993      -6.20447     -25.26007      0.00495      0.01098
  988.58036      -6.18404     -25.23964      0.01097      0.01235
  988.60080      -6.16360     -25.21920      0.01847      0.01103
  988.62123      -6.14317     -25.19877     -0.00600      0.01241
  988.64166      -6.12274     -25.17834     -0.00735      0.01115
  988.66210      -6.10230     -25.15790      0.00659      0.01081
  988.68253      -6.08187     -25.13747     -0.00304      0.00998
  988.70296      -6.06144     -25.11704      0.01256      0.01151
  988.72339      -6.04101     -25.09661     -0.01117      0.01161
  988.74383      -6.02057     -25.07617      0.01642      0.01282
  988.76426      -6.00014     -25.05574      0.02447      0.00988
  988.78469      -5.97971     -25.03531      0.02177      0.01030
  988.80513      -5.95927     -25.01487     -0.01919      0.01001
  988.82556      -5.93884     -24.99444      0.01638      0.01189
  988.84599      -5.91841     -24.97401     -0.00336      0.01113
  988.86643      -5.89797     -24.95357      0.00582      0.01152
  988.88686      -5.87754     -24.93314      0.00101      0.01029
  988.90729      -5.85711     -24.91271     -0.00810      0.01048
  988.92772      -5.83668     -24.89228      0.00964      0.01109
  988.94816      -5.81624     -24.87184      0.00518      0.01343
  988.96859      -5.79581     -24.85141     -0.00551      0.01047
  988.98902      -5.77538     -24.83098      0.00758      0.01101
  989.00946      -5.75494     -24.81054     -0.00882      0.01099
  989.02989      -5.73451     -24.79011      0.01928      0.01066
  989.05032      -5.71408     -24.76968      0.00809      0.01235
  989.07076      -5.69364     -24.74924      0.00795      0.01048
  989.09119      -5.67321     -24.72881      0.03180      0.01237
  989.11162      -5.65278     -24.70838      0.00287      0.01062
  989.13206      -5.63234     -24.68794      0.02278      0.01002
  989.15249      -5.61191     -24.66751      0.01004      0.01104
  989.17292      -5.59148     -24.64708     -0.00735      0.01196
  989.19335      -5.57105     -24.62665      0.00445      0.01010
  989.21379      -5.55061     -24.60621      0.00764      0.01100
  989.23422      -5.53018     -24.58578      0.00996      0.01076
  989.25465      -5.50975     -24.56535      0.00189      0.01022
  989.27509      -5.48931     -24.54491     -0.01377      0.01128
  989.29552      -5.46888     -24.52448     -0.00007      0.00996
  989.31595      -5.44845     -24.50405      0.00862      0.01055
  989.33639      -5.42801     -24.48361      0.00899      0.00988
  989.35682      -5.40758     -24.46318      0.01014      0.01075
  989.37725      -5.38715     -24.44275      0.00332      0.01104
  989.39768      -5.36672     -24.42232      0.00107      0.01016
  989.41812      -5.34628     -24.40188     -0.01156      0.01319
  989.43855      -5.32585     -24.38145     -0.00459      0.01007
  989.45898      -5.30542     -24.36102      0.01060      0.01059
  989.47942      -5.28498     -24.34058      0.00151      0.01082
  989.49985      -5.26455     -24.32015      0.00562      0.01076
  989.52028      -5.24412     -24.29972      0.00078      0.01026
  989.54072      -5.22368     -24.27928      0.00872      0.01032
  989.56115      -5.20325     -24.25885     -0.01580      0.01023
  989.58158      -5.18282     -24.23842     -0.00800      0.01008
  989.60201      -5.16239     -24.21799      0.00144      0.01125
  989.62245      -5.14195     -24.19755     -0.00542      0.01120
  989.64288      -5.12152     -24.17712      0.00770      0.01473
  989.66331      -5.10109     -24.15669      0.00739      0.01184
  989.68375      -5.08065     -24.13625     -0.00619      0.01212
  989.70418      -5.06022     -24.11582     -0.01221      0.01421
  989.72461      -5.03979     -24.09539      0.00268      0.01054
  989.74505      -5.01935     -24.07495     -0.01555      0.01246
  989.76548      -4.99892     -24.05452     -0.01446      0.01019
  989.78591      -4.97849     -24.03409      0.00183      0.01172
  989.80634      -4.95806     -24.01366     -0.00322      0.01045
  989.82678      -4.93762     -23.99322      0.00256      0.01003
  989.84721      -4.91719     -23.97279      0.00724      0.01094
  989.86764      -4.89676     -23.95236     -0.00222      0.01058
  989.90851      -4.85589     -23.91149      0.01441      0.01462
  989.92894      -4.83546     -23.89106     -0.00147      0.01309
  989.94938      -4.81502     -23.87062     -0.00299      0.00988
  989.96981      -4.79459     -23.85019     -0.01401      0.01557
  989.99024      -4.77416     -23.82976      0.01478      0.01036
  990.01067      -4.75373     -23.80933     -0.00751      0.01129
  990.03111      -4.73329     -23.78889      0.00140      0.01056
  990.05154      -4.71286     -23.76846      0.00377      0.01238
  990.07197      -4.69243     -23.74803      0.00332      0.01160
  990.09241      -4.67199     -23.72759      0.00921      0.01083
  990.11284      -4.65156     -23.70716      0.01002      0.01129
  990.13327      -4.63113     -23.68673     -0.01381      0.01093
  990.15370      -4.61070     -23.66630      0.00943      0.01149
  990.17414      -4.59026     -23.64586     -0.00312      0.01158
  990.19457      -4.56983     -23.62543      0.00572      0.01041
  990.21500      -4.54940     -23.60500     -0.00767      0.01044
  990.23544      -4.52896     -23.58456      0.01103      0.01325
  990.25587      -4.50853     -23.56413      0.00975      0.01119
  990.27630      -4.48810     -23.54370      0.00914      0.01470
  990.29674      -4.46766     -23.52326      0.01483      0.01024
  990.31717      -4.44723     -23.50283      0.00212      0.01142
  990.33760      -4.42680     -23.48240      0.00911      0.01021
  990.35803      -4.40637     -23.46197     -0.00348      0.01196
  990.37847      -4.38593     -23.44153      0.00525      0.01221
  990.39890      -4.36550     -23.42110      0.00406      0.01098
  990.41933      -4.34507     -23.40067      0.00414      0.01015
  990.43977      -4.32463     -23.38023     -0.00423      0.01229
  990.46020      -4.30420     -23.35980      0.00718      0.00995
  990.48063      -4.28377     -23.33937      0.02059      0.01026
  990.50107      -4.26333     -23.31893      0.00389      0.01292
  990.52150      -4.24290     -23.29850      0.00841      0.01393
  990.54193      -4.22247     -23.27807     -0.01410      0.01063
  990.56236      -4.20204     -23.25764      0.02013      0.01079
  990.58280      -4.18160     -23.23720      0.01262      0.01033
  990.60323      -4.16117     -23.21677     -0.00040      0.01117
  990.62366      -4.14074     -23.19634      0.00527      0.01062
  990.64410      -4.12030     -23.17590      0.00905      0.01126
  990.66453      -4.09987     -23.15547      0.00734      0.01015
  990.68496      -4.07944     -23.13504     -0.00368      0.01285
  990.70540      -4.05900     -23.11460     -0.00310      0.01204
  990.72583      -4.03857     -23.09417      0.01832      0.01056
  990.74626      -4.01814     -23.07374      0.00715      0.01010
  990.76669      -3.99771     -23.05331     -0.01393      0.01160
  990.78713      -3.97727     -23.03287     -0.01370      0.01157
  990.80756      -3.95684     -23.01244      0.01602      0.01035
  990.82799      -3.93641     -22.99201     -0.01861      0.01091
  990.84843      -3.91597     -22.97157      0.00896      0.01073
  990.86886      -3.89554     -22.95114     -0.00007      0.01125
  990.88929      -3.87511     -22.93071      0.01280      0.01226
  990.90973      -3.85467     -22.91027      0.00708      0.01094
  990.93016      -3.83424     -22.88984      0.01168      0.01236
  990.95059      -3.81381     -22.86941      0.01359      0.01001
  990.97102      -3.79338     -22.84898     -0.00084      0.01200
  990.99146      -3.77294     -22.82854     -0.00446      0.01533
  991.01189      -3.75251     -22.80811      0.01732      0.01185
  991.03232      -3.73208     -22.78768      0.01984      0.01054
  991.05276      -3.71164     -22.76724      0.01960      0.01175
  991.07319      -3.69121     -22.74681     -0.00489      0.01059
  991.09362      -3.67078     -22.72638     -0.00053      0.01349
  991.11406      -3.65034     -22.70594     -0.00292      0.01014
  991.13449      -3.62991     -22.68551      0.00422      0.01213
  991.15492      -3.60948     -22.66508      0.00671      0.01333
  991.17535      -3.58905     -22.64465      0.00424      0.01016
  991.19579      -3.56861     -22.62421     -0.01288      0.01081
  991.21622      -3.54818     -22.60378      0.01235      0.01034
  991.23665      -3.52775     -22.58335     -0.00744      0.01261
  991.25709      -3.50731     -22.56291      0.00122      0.01335
  991.27752      -3.48688     -22.54248      0.00940      0.01348
  991.29795      -3.46645     -22.52205      0.00006      0.01187
  991.31839      -3.44601     -22.50161      0.00071      0.01373
  991.33882      -3.42558     -22.48118      0.01717      0.01324
  991.35925      -3.40515     -22.46075     -0.00333      0.01183
  991.37968      -3.38472     -22.44032      0.00782      0.01054
  991.40012      -3.36428     -22.41988      0.01701      0.01203
  991.42055      -3.34385     -22.39945      0.00640      0.01104
  991.44098      -3.32342     -22.37902      0.00670      0.01215
  991.46142      -3.30298     -22.35858      0.01157      0.01025
  991.48185      -3.28255     -22.33815      0.00389      0.01519
  991.50228      -3.26212     -22.31772      0.01716      0.01232
  991.52271      -3.24169     -22.29729     -0.00002      0.01207
  991.54315      -3.22125     -22.27685      0.00782      0.01012
  991.56358      -3.20082     -22.25642      0.01954      0.01100
  991.58401      -3.18039     -22.23599     -0.00097      0.01079
  991.60445      -3.15995     -22.21555      0.01757      0.01208
  991.62488      -3.13952     -22.19512     -0.00398      0.01041
  991.64531      -3.11909     -22.17469      0.00582      0.01021
  991.66575      -3.09865     -22.15425      0.00074      0.01149
  991.68618      -3.07822     -22.13382      0.00447      0.01217
  991.70661      -3.05779     -22.11339      0.00188      0.01293
  991.72704      -3.03736     -22.09296      0.00520      0.01173
  991.74748      -3.01692     -22.07252      0.00584      0.01075
  991.76791      -2.99649     -22.05209     -0.00787      0.01032
  991.78834      -2.97606     -22.03166      0.00051      0.01313
  991.80878      -2.95562     -22.01122      0.02308      0.01075
  991.82921      -2.93519     -21.99079      0.01340      0.01177
  991.84964      -2.91476     -21.97036      0.00282      0.01216
  991.87008      -2.89432     -21.94992      0.00936      0.01155
  991.89051      -2.87389     -21.92949     -0.00773      0.01131
  991.91094      -2.85346     -21.90906      0.00474      0.01175
  991.93137      -2.83303     -21.88863      0.01111      0.01021
  991.95181      -2.81259     -21.86819      0.01597      0.01188
  991.97224      -2.79216     -21.84776      0.00679      0.01052
  991.99267      -2.77173     -21.82733     -0.00225      0.01045
  992.01311      -2.75129     -21.80689      0.01335      0.00992
  992.03354      -2.73086     -21.78646      0.01498      0.01560
  992.05397      -2.71043     -21.76603      0.00849      0.01400
  992.07440      -2.69000     -21.74560      0.02777      0.01364
  992.09484      -2.66956     -21.72516     -0.00745      0.01156
  992.11527      -2.64913     -21.70473      0.00882      0.01130
  992.13570      -2.62870     -21.68430      0.02772      0.01184
  992.15614      -2.60826     -21.66386      0.00974      0.01112
  992.17657      -2.58783     -21.64343     -0.00738      0.01199
  992.19700      -2.56740     -21.62300      0.00503      0.01010
  992.21744      -2.54696     -21.60256     -0.01262      0.01211
  992.23787      -2.52653     -21.58213      0.04077      0.01029
  992.25830      -2.50610     -21.56170      0.00552      0.01111
  992.27873      -2.48567     -21.54127      0.00305      0.01241
  992.29917      -2.46523     -21.52083      0.00107      0.01652
  992.31960      -2.44480     -21.50040      0.00577      0.01143
  992.34003      -2.42437     -21.47997      0.00731      0.01215
  992.36047      -2.40393     -21.45953      0.00548      0.01132
  992.38090      -2.38350     -21.43910      0.01287      0.01066
  992.40133      -2.36307     -21.41867      0.00107      0.01064
  992.42177      -2.34263     -21.39823      0.00739      0.01120
  992.44220      -2.32220     -21.37780      0.01260      0.01164
  992.46263      -2.30177     -21.35737     -0.00893      0.01283
  992.48306      -2.28134     -21.33694     -0.00753      0.01292
  992.50350      -2.26090     -21.31650     -0.00477      0.01157
  992.52393      -2.24047     -21.29607      0.02640      0.01220
  992.54436      -2.22004     -21.27564      0.00859      0.01060
  992.56480      -2.19960     -21.25520      0.00374      0.01204
  992.58523      -2.17917     -21.23477      0.00011      0.01054
  992.60566      -2.15874     -21.21434     -0.00531      0.01258
  992.62609      -2.13831     -21.19391      0.00477      0.01048
  992.64653      -2.11787     -21.17347     -0.00004      0.01105
  992.66696      -2.09744     -21.15304      0.01121      0.01126
  992.68739      -2.07701     -21.13261      0.00145      0.00983
  992.70783      -2.05657     -21.11217     -0.01280      0.01142
